id,movie_id,imdb_id,movie_name,genre,vectors
9632,101362,2302755,Olympus Has Fallen (2013),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
9633,101433,85968,Moving Out (1983),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9634,101525,1817273,"Place Beyond the Pines, The (2012)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9635,101529,1935902,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0
9636,101531,1745862,Phil Spector (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9637,101612,1814621,Admission (2013),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9638,101687,2027064,Blue Caprice (2013),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9639,101739,1288558,Evil Dead (2013),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9640,101741,1924429,Trance (2013),Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
9641,101761,1684233,Welcome to the Punch (2013),Action|Adventure|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0
9642,101862,2131674,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9643,101864,1483013,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
9644,101893,1595656,To the Wonder (2013),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9645,101895,453562,42 (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9646,101904,1613092,Happy (2011),Documentary|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
9647,101962,2140203,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
9648,101971,1510985,Never Sleep Again: The Elm Street Legacy (2010),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9649,101973,1433811,Disconnect (2012),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9650,101997,795461,Scary Movie 5 (Scary MoVie) (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9651,102033,1980209,Pain & Gain (2013),Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
9652,102047,33432,"Bride Came C.O.D., The (1941)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9653,102066,1977895,Resolution (2012),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9654,102070,1525366,Grabbers (2012),Comedy|Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9655,102084,2027128,Justice League: Doom (2012) ,Action|Animation|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0
9656,102088,1462900,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
9657,102093,26043,After Office Hours (1935),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
9658,102123,1245492,This Is the End (2013),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
9659,102125,1300854,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
9660,102160,1659338,"Numbers Station, The (2013)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
9661,102194,1935179,Mud (2012),Adventure|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0
9662,102231,1718199,Dragon (Wu Xia) (2011),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
9663,102275,1566637,"Afflicted, The (2010)",Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9664,102278,1551630,Pawn (2013),Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
9665,102294,2084977,"Scapegoat, The (2012)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9666,102354,1945062,About Cherry (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9667,102378,762138,Syrup (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9668,102396,1605777,"Woman in the Fifth, The (Femme du Vème, La) (2011)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9669,102407,1343092,"Great Gatsby, The (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9670,102432,45566,"Blueprint for Murder, A (1953)",Film-Noir|Mystery|Thriller,1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9671,102445,1408101,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
9672,102481,2234155,"Internship, The (2013)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9673,102487,43782,"Man with a Cloak, The (1951)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9674,102509,22357,"Secret Six, The (1931)",Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
9675,102666,70233,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
9676,102684,1602613,Only God Forgives (2013),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9677,102686,1951261,"Hangover Part III, The (2013)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9678,102688,1344315,Garbo the Spy (Garbo: El espía) (2009),Documentary|War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
9679,102716,1905041,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
9680,102720,848537,Epic (2013),Adventure|Animation|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0
9681,102753,2404461,"Past, The (Le passé) (2013)",Drama|Mystery|Romance,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9682,102760,1489167,Down Terrace (2009),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
9683,102800,2347569,Frances Ha (2012),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9684,102819,1291580,Behind the Candelabra (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9685,102868,62155,Privilege (1967),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
9686,102880,1815862,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
9687,102903,1670345,Now You See Me (2013),Crime|Mystery|Thriller,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
9688,102920,1863201,Dark Circles (2013) ,Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9689,102967,54758,"Combat dans LIle, Le (Fire and Ice) (1962)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9690,102978,2284766,Mary and Martha (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9691,102991,1833844,Berberian Sound Studio (2012),Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9692,102993,1727388,"Way, Way Back, The (2013)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9693,103006,24435,Penthouse (1933),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
9694,103027,2094064,Much Ado About Nothing (2012),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9695,103042,770828,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
9696,103055,1931435,The Big Wedding (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9697,103075,2184339,"Purge, The (2013)",Crime|Horror|Thriller,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
9698,103107,2396566,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9699,103137,2132285,"Bling Ring, The (2013)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9700,103141,1453405,Monsters University (2013),Adventure|Animation|Comedy,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0
9701,103210,1776196,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0
9702,103219,2103217,Maniac (2012),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9703,103228,1663662,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
9704,103235,1924396,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9705,103249,816711,World War Z (2013),Action|Drama|Horror|IMAX,0|0|1|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
9706,103253,1535108,Elysium (2013),Action|Drama|Sci-Fi|IMAX,0|0|1|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
9707,103279,1932767,What Maisie Knew (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9708,103299,1959332,American Mary (2012),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9709,103306,2051879,Europa Report (2013),Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9710,103315,1767354,Odd Thomas (2013),Drama|Fantasy|Mystery|Thriller,1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0
9711,103319,2273321,Jim Gaffigan: Mr. Universe (2012),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9712,103335,1690953,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0
9713,103339,2334879,White House Down (2013),Action|Drama|Thriller|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
9714,103341,1213663,"Worlds End, The (2013)",Action|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
9715,103366,1893256,Redemption (Hummingbird) (2013),Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
9716,103372,2404463,"Heat, The (2013)",Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
9717,103384,1210819,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1
9718,103439,2330866,"Thieves, The (Dodookdeul) (2012)",Action|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
9719,103444,2397619,Woody Allen: A Documentary (2012),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9720,103483,2450186,V/H/S/2 (2013),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9721,103493,2179053,Gideons Army (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9722,103539,1714206,The Spectacular Now (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9723,103554,2216240,"Hijacking, A (Kapringen) (2012)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9724,103570,2094155,Dead Mans Burden (2012),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
9725,103572,2033981,Downloaded (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9726,103574,2620736,Jug Face (2013),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9727,103596,2724064,Sharknado (2013),Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9728,103624,2334649,Fruitvale Station (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9729,103655,790736,R.I.P.D. (2013),Action|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0
9730,103659,2820466,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0
9731,103669,1480295,Killing Season (2013),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
9732,103688,1457767,"Conjuring, The (2013)",Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9733,103755,1860353,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|1|0|1|0|0
9734,103772,1430132,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
9735,103801,2265398,Drinking Buddies (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9736,103810,1821694,Red 2 (2013),Action|Comedy|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|0
9737,103823,31721,"Nick Carter, Master Detective (1939)",Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9738,103825,1911662,Vehicle 19 (2013),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9739,103849,2625030,New World (Shin-sae-gye) (2013),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9740,103851,26840,Page Miss Glory (1935),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9741,103865,2053423,Revenge for Jolly! (2012),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9742,103867,1654523,Night Train To Lisbon (2013),Mystery|Romance|Thriller,1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9743,103883,1272878,2 Guns (2013),Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
9744,103980,2334873,Blue Jasmine (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9745,103984,2358891,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9746,104033,2077747,"Love, Marilyn (2012)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9747,104069,2510998,Louis C.K.: Oh My God (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9748,104074,1854564,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0
9749,104078,469021,Alan Partridge: Alpha Papa (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9750,104093,787442,"Attack, The (2012)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9751,104099,78187,Lupin the Third: The Secret of Mamo (1978),Action|Animation|Crime,0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0
9752,104116,98208,"Road to Brown, The (1989)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9753,104129,2016940,Man of Tai Chi (2013),Action|IMAX,0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
9754,104155,2380408,Clear History (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9755,104177,3108864,From One Second to the Next (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9756,104211,1723121,Were the Millers (2013),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
9757,104218,2191701,Grown Ups 2 (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9758,104231,2165735,Drug War (Du zhan) (2012),Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
9759,104241,1650554,Kick-Ass 2 (2013),Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
9760,104243,1411250,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
9761,104272,2545118,Blackfish (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9762,104280,26123,"Black Room, The (1935)",Crime|Horror|Thriller,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
9763,104283,2013293,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
9764,104312,1538403,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
9765,104319,790663,"First Grader, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9766,104323,1671513,Four Horsemen (2012),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9767,104337,1327773,Lee Daniels The Butler (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9768,104356,2268732,Museum Hours (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9769,104361,2388637,Aint Them Bodies Saints (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9770,104374,2194499,About Time (2013),Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
9771,104406,2219514,Fill the Void (Lemale et hahalal) (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9772,104419,1494772,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0
9773,104441,2005374,"Frozen Ground, The (2013)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
9774,104457,1853739,Youre Next (2011),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9775,104520,215685,"Crimson Permanent Assurance, The (1983)",Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
9776,104563,30879,Too Hot to Handle (1938),Adventure|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
9777,104642,44012,Sealed Cargo (1951),Thriller|War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
9778,104736,2218003,Closed Circuit (2013),Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9779,104762,2201548,"Teacher, A (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9780,104841,1454468,Gravity (2013),Action|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
9781,104843,2094762,And Now a Word from Our Sponsor (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9782,104861,2537176,I Spit on Your Grave 2 (2013) ,Crime|Horror|Thriller,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
9783,104879,1392214,Prisoners (2013),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9784,104881,1206543,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9785,104906,1985019,Austenland (2013),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9786,104908,2226417,Insidious: Chapter 2 (2013),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9787,104913,1979320,Rush (2013),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
9788,104925,2404311,"Family, The (2013)",Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
9789,104944,2370248,Short Term 12 (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9790,104947,1937449,At Any Price (2012),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9791,104956,107292,Just One of the Girls (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
9792,105197,1821549,Nebraska (2013),Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
9793,105211,2390361,Enough Said (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9794,105213,2229499,Don Jon (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
9795,105223,41253,Colorado Territory (1949),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
9796,105266,2615134,First Cousin Once Removed (2012),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
9797,105351,2364841,Runner Runner (2013),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
9798,105355,2278871,Blue Is the Warmest Color (La vie dAdèle) (2013),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9799,105366,53272,Shake Hands with the Devil (1959),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
9800,105386,2230358,Curse of Chucky (Childs Play 6) (2013),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
9801,105404,2061756,Muhammad Alis Greatest Fight (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9802,105468,1985966,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0
9803,105477,1787988,Talaash (2012),Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9804,105497,2901584,Kumail Nanjiani: Beta Male (2013) ,Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
9805,105504,1535109,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0
9806,105593,1450321,Filth (2013),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
9807,105653,1211956,Escape Plan (2013),Action|Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
9808,105703,2094877,Haute Cuisine (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9809,105720,62457,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
9810,105731,1939659,Carrie (2013),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9811,105748,37179,"Place of Ones Own, A (1945)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
9812,105755,2193215,"Counselor, The (2013)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
9813,105835,1825157,"Double, The (2013)",Comedy|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
9814,105844,2024544,12 Years a Slave (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9815,105863,2187115,Childs Pose (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
9816,105954,2017038,All Is Lost (2013),Action|Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
9817,106002,1731141,Enders Game (2013),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
9818,106026,26373,Folies Bergere de Paris (1935),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
9819,106046,83900,The Escape Artist (1982),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
9820,106062,3063516,Jackass Presents: Bad Grandpa (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
